order_id,order_date,customer_id,region,product_category,product_name,quantity,unit_price,discount
ORD501271,2024-03-19,C102327,North,Apparel,Running Socks,1,13.82,0.15
ORD504201,2024-04-13,C101203,West,Apparel,Baseball Cap,2,23.64,0.0
ORD503887,2024-05-27,C101903,North,Electronics,Laptop Stand,1,43.83,0.0
ORD500737,2024-02-27,C100301,North,Home & Kitchen,Chef's Knife,1,66.53,0.0
ORD500448,2024-12-28,C101667,North,Beauty,Shampoo Bar,1,13.17,0.0
ORD504136,2024-10-05,C101816,West,Apparel,Cotton T-Shirt,1,21.39,0.0
ORD505128,2024-09-01,C101370,North,Sports & Outdoors,Yoga Mat,1,36.38,0.0
ORD504827,2024-02-20,C100234,Central,Apparel,Hoodie,4,46.82,0.0
ORD503300,2024-06-24,C101663,North,Apparel,Running Socks,1,12.98,0.0
ORD500921,2024-10-30,C100607,North,electronics,Wireless Earbuds,2,78.61,0.0
ORD501374,2024-11-15,C101611,West,Electronics,Wireless Earbuds,3,86.4,0.15
ORD502674,2024-04-05,C100742,Central,Beauty,Face Serum,2,44.53,0.0
ORD504934,2024-09-21,C102489,East,Beauty,Hand Cream,4,16.64,0.0
ORD503682,2024-01-26,C100923,East,Beauty,Lip Balm Trio,1,16.24,0.1
ORD504082,2024-06-17,C101257,West,Apparel,Denim Jacket,2,81.56,0.0
ORD504338,2024-10-15,C100695,East,Electronics,Laptop Stand,2,39.6,0.0
ORD504027,2024-12-01,C101775,East,sports & outdoors,Resistance Bands,1,31.35,0.25
ORD502209,2024-07-13,C101557,East,Apparel,Cotton T-Shirt,4,23.18,0.0
ORD501402,2024-11-17,C100887,North,Home & Kitchen,Storage Containers,1,28.88,0.2
ORD502575,2024-05-18,C102568,West,Electronics,Laptop Stand,1,40.77,0.1
ORD503143,2024-10-24,C102514,North,Electronics,USB-C Charger,-1,23.17,0.0
ORD502036,2024-07-11,C101859,South,Beauty,Shampoo Bar,1,12.82,0.0
ORD502395,2024-08-21,C101437,East,Beauty,Shampoo Bar,3,12.03,0.0
ORD503005,2024-05-27,C100600,East,Apparel,Running Socks,2,13.83,0.0
ORD503086,2024-12-10,C100390,West,Home & Kitchen,Storage Containers,4,28.49,0.1
ORD504379,2024-02-18,C101580,Central,Electronics,Bluetooth Speaker,2,62.28,0.15
ORD504818,2024-03-04,C102439,West,Electronics,USB-C Charger,2,23.31,0.0
ORD502773,2024-07-27,C101681,West,Sports & Outdoors,Resistance Bands,1,27.52,0.0
ORD504567,2024-04-08,C101191,South,Beauty,Sheet Mask Pack,4,22.46,0.0
ORD502416,2024-12-31,C100265,North,  Sports & Outdoors ,Camping Lantern,1,44.0,0.2
ORD505001,2024-06-28,C100144,East,Beauty,Sheet Mask Pack,2,19.92,0.0
ORD500187,2024-08-31,C101108,Central,Home & Kitchen,Ceramic Mug Set,1,35.29,0.0
ORD501608,2024-07-03,C100918,South,Home & Kitchen,Cast Iron Pan,2,54.83,0.0
ORD500934,2024-07-13,C100374,North,Beauty,Shampoo Bar,2,11.81,0.0
ORD502464,2024-09-10,C100197,Central,Sports & Outdoors,Trekking Poles,1,72.52,0.0
ORD501831,2024-04-24,C101931,East,Home & Kitchen,LED Desk Lamp,3,39.19,0.1
ORD500840,2024-06-30,C101964,West,Home & Kitchen,Ceramic Mug Set,1,32.44,0.0
ORD503862,2024-04-21,C100768,North,Electronics,USB-C Charger,2,23.75,0.0
ORD501674,2024-02-02,C102086,South,Apparel,Baseball Cap,2,27.89,0.0
ORD503690,2024-07-19,C101023,East,Sports & Outdoors,Yoga Mat,4,37.44,0.0
ORD503214,2024-04-30,C101358,West,Apparel,Baseball Cap,1,21.54,0.2
ORD503825,2024-06-28,C100934,West,Sports & Outdoors,Water Bottle,1,25.19,0.0
ORD502945,2024-12-23,C100476,East,Sports & Outdoors,Camping Lantern,3,39.41,0.25
ORD500473,2024-10-07,C101585,Central,Electronics,Laptop Stand,2,45.93,0.0
ORD501244,2024-09-06,C101153,North,Home & Kitchen,Chef's Knife,2,65.72,0.0
ORD502799,2024-11-06,C100866,Central,Home & Kitchen,Cast Iron Pan,2,53.91,0.0
ORD502925,2024-11-16,C102582,North,Electronics,USB-C Charger,1,25.24,0.0
ORD501741,2024-07-11,C101606,Central,Apparel,Denim Jacket,1,84.66,0.0
ORD502639,2024-10-04,C101800,East,Apparel,Hoodie,1,45.61,0.0
ORD503487,2024-06-23,C102002,Central,Beauty,Shampoo Bar,4,11.22,0.0
ORD503240,2024-10-12,C100310,East,Home & Kitchen,Cast Iron Pan,4,57.2,0.0
ORD501406,2024-06-03,C100090,North,Sports & Outdoors,Camping Lantern,2,45.56,0.0
ORD501141,2024-10-28,C100257,North,Sports & Outdoors,Yoga Mat,1,36.42,0.0
ORD504814,2024-10-26,C102210,Central,Apparel,Running Socks,1,14.05,0.0
ORD501095,2024-07-18,C101514,Central,Beauty,Hand Cream,3,19.38,0.1
ORD503554,2024-11-10,C100924,North,Sports & Outdoors,Trekking Poles,3,78.61,0.1
ORD504810,2024-03-18,C101595,West,Beauty,Sheet Mask Pack,3,19.74,0.0
ORD500773,2024-05-02,C101916,West,Sports & Outdoors,Resistance Bands,1,31.28,0.0
ORD500807,2024-01-25,C100784,Central,Beauty,Face Serum,1,43.07,0.0
ORD500616,2024-05-12,C101667,North,Sports & Outdoors,Yoga Mat,3,40.47,0.0
ORD501845,2024-03-10,C100887,North,Electronics,USB-C Charger,2,27.01,0.0
ORD504351,2024-07-03,C101128,West,Electronics,Wireless Earbuds,2,68.94,0.1
ORD504399,2024-11-24,C100378,South,Electronics,USB-C Charger,4,25.69,0.15
ORD500951,2024-03-13,C101895,North,Beauty,Shampoo Bar,2,12.2,0.0
ORD500631,2024-11-11,C102070,Central,Home & Kitchen,Cast Iron Pan,1,53.9,0.2
ORD502034,2024-12-10,C100565,West,  Beauty ,Shampoo Bar,2,11.35,0.0
ORD505048,2024-08-30,C102591,Central,Home & Kitchen,Ceramic Mug Set,1,32.54,0.0
ORD504347,2024-10-17,C100654,Central,Sports & Outdoors,Camping Lantern,4,48.74,0.0
ORD503644,2024-07-06,C100964,Central,Apparel,Denim Jacket,1,89.16,0.0
ORD502237,2024-11-01,C101803,West,apparel,Baseball Cap,1,26.93,0.2
ORD504502,2024-04-18,C101955,Central,Electronics,Smart Watch,1,202.85,0.0
ORD501586,2024-12-30,C101265,West,Apparel,Cotton T-Shirt,1,23.39,0.25
ORD500079,2024-09-03,C101955,Central,Apparel,Baseball Cap,1,23.94,0.1
ORD500342,2024-01-28,C100716,East,Beauty,Sheet Mask Pack,1,20.94,0.0
ORD504499,2024-05-05,C102537,South,Beauty,Hand Cream,2,17.48,0.0
ORD505089,2024-11-03,C101653,North,Apparel,Denim Jacket,1,98.19,0.0
ORD504527,2024-02-28,C100373,South,Apparel,Denim Jacket,1,83.5,0.0
ORD503847,2024-06-02,C100446,Central,Home & Kitchen,LED Desk Lamp,3,38.14,0.0
ORD500625,2024-02-11,C101497,West,Apparel,Baseball Cap,1,24.13,0.1
ORD502388,2024-08-11,C100370,West,Sports & Outdoors,Camping Lantern,4,45.96,0.0
ORD503773,2024-08-25,C101489,East,Apparel,Cotton T-Shirt,1,22.41,0.0
ORD503774,2024-05-31,C101611,West,Electronics,USB-C Charger,3,26.17,0.0
ORD500138,2024-06-10,C102223,North,Home & Kitchen,Ceramic Mug Set,2,34.55,0.0
ORD501524,2024-11-06,C102409,Central,Electronics,Wireless Earbuds,3,74.17,0.0
ORD500981,2024-02-14,C100052,West,Home & Kitchen,Chef's Knife,2,74.44,0.0
ORD500504,2024-05-28,C101549,South,electronics,USB-C Charger,1,25.05,0.1
ORD503161,2024-08-21,C101575,North,Apparel,Cotton T-Shirt,3,21.8,0.0
ORD504710,2024-09-27,C100136,Central,Apparel,Denim Jacket,2,86.41,0.0
ORD501677,2024-07-28,C101638,South,Home & Kitchen,LED Desk Lamp,1,42.26,0.0
ORD504836,2024-12-26,C100310,East,Sports & Outdoors,Resistance Bands,3,30.33,0.15
ORD503619,2024-01-12,C100943,South,Home & Kitchen,Ceramic Mug Set,1,33.11,0.2
ORD504632,2024-10-02,C101785,Central,Home & Kitchen,LED Desk Lamp,2,44.22,0.0
ORD500678,2024-03-10,C101795,South,Home & Kitchen,Storage Containers,1,29.68,0.0
ORD504857,2024-04-08,C101560,Central,Electronics,Smart Watch,4,183.18,0.0
ORD504103,2024-11-20,C100367,,Home & Kitchen,Storage Containers,3,29.17,0.1
ORD503919,2024-12-28,C100255,West,Home & Kitchen,Storage Containers,4,29.27,0.15
ORD501182,2024-10-15,C101476,East,Electronics,Laptop Stand,1,39.89,0.0
ORD503255,2024-02-21,C100229,North,Home & Kitchen,LED Desk Lamp,2,39.16,0.0
ORD505017,2024-11-26,C100522,North,Beauty,Shampoo Bar,2,10.95,0.15
ORD502940,2024-05-08,C100197,Central,Apparel,Baseball Cap,1,23.91,0.0
ORD500746,2024-11-07,C101581,South,Electronics,Laptop Stand,2,50.04,0.0
ORD502985,2024-01-26,C100157,West,Electronics,Wireless Earbuds,1,75.35,0.1
ORD502586,2024-08-19,C100375,North,Home & Kitchen,Cast Iron Pan,1,53.04,0.0
ORD501384,2024-12-12,C100439,West,Home & Kitchen,Cast Iron Pan,1,52.94,0.0
ORD503131,2024-08-16,C101173,West,Sports & Outdoors,Resistance Bands,1,30.18,0.15
ORD502984,2024-06-13,C102253,East,Electronics,Laptop Stand,2,46.08,0.2
ORD501061,2024-03-24,C102013,East,Home & Kitchen,Cast Iron Pan,2,60.37,0.0
ORD501893,2024-12-21,C100584,Central,Sports & Outdoors,Camping Lantern,2,44.77,0.0
ORD505107,2024-01-10,C102454,West,Home & Kitchen,Storage Containers,1,30.77,0.0
ORD501434,2024-10-27,C100961,East,Sports & Outdoors,Trekking Poles,2,69.89,0.0
ORD500207,2024-01-31,C102020,West,Sports & Outdoors,Camping Lantern,1,44.56,0.0
ORD502699,2024-10-23,C100384,South,Apparel,Cotton T-Shirt,1,22.98,0.2
ORD504226,2024-06-16,C102356,East,Apparel,Hoodie,1,51.63,0.0
ORD502759,2024-06-23,C100521,South,Home & Kitchen,Cast Iron Pan,2,55.27,0.0
ORD504496,2024-12-05,C100572,East,Home & Kitchen,Storage Containers,1,30.05,0.2
ORD500427,2024-02-21,C100596,West,Sports & Outdoors,Camping Lantern,2,42.06,0.0
ORD502838,2024-11-04,C102505,North,Apparel,Denim Jacket,3,93.61,0.0
ORD502124,2024-01-17,C101263,Central,Beauty,Hand Cream,3,18.55,0.15
ORD504760,2024-04-05,C101369,South,  Beauty ,Hand Cream,3,18.07,0.0
ORD502725,2024-11-29,C101911,North,Beauty,Hand Cream,4,17.36,0.25
ORD500402,2024-04-21,C100078,East,Electronics,Laptop Stand,1,41.29,0.1
ORD503642,2024-06-20,C101944,West,Electronics,Laptop Stand,1,44.11,0.0
ORD504369,2024-05-16,C100570,South,Home & Kitchen,Ceramic Mug Set,2,32.39,0.0
ORD503659,2024-05-25,C101379,,Home & Kitchen,Storage Containers,1,27.84,0.0
ORD501003,2024-11-16,C100900,East,Apparel,Cotton T-Shirt,1,22.4,0.25
ORD504526,2024-04-13,C102336,Central,Home & Kitchen,Ceramic Mug Set,2,32.81,0.0
ORD505147,2024-01-12,C101025,South,Sports & Outdoors,Resistance Bands,1,29.83,0.1
ORD501591,2024-05-22,C101410,West,Home & Kitchen,Cast Iron Pan,4,54.8,0.0
ORD502983,2024-02-05,C100318,South,Sports & Outdoors,Camping Lantern,1,41.98,0.15
ORD501932,2024-03-03,C100549,East,Electronics,Wireless Earbuds,4,84.23,0.1
ORD503231,2024-08-11,C100836,West,Home & Kitchen,Chef's Knife,3,69.76,0.0
ORD501857,2024-01-04,C101044,North,Apparel,Hoodie,2,41.81,0.0
ORD502246,2024-09-11,C101679,East,Beauty,Sheet Mask Pack,4,18.43,0.0
ORD502626,2024-08-15,C100887,North,Apparel,Denim Jacket,1,95.35,0.1
ORD504743,2024-12-27,C102191,East,Apparel,Running Socks,1,14.51,0.1
ORD500419,2024-09-04,C102196,North,Sports & Outdoors,Water Bottle,1,25.98,0.0
ORD503386,2024-05-16,C101227,East,Home & Kitchen,Cast Iron Pan,2,53.45,0.0
ORD502976,2024-01-29,C101973,South,Electronics,Smart Watch,1,189.93,0.0
ORD503582,2024-11-18,C102575,East,Electronics,Smart Watch,3,204.16,0.2
ORD501489,2024-12-11,C102573,West,Home & Kitchen,Chef's Knife,4,68.33,0.1
ORD503921,2024-12-28,C101635,South,Apparel,Running Socks,1,13.01,0.0
ORD500188,2024-11-04,C102070,Central,Beauty,Lip Balm Trio,1,14.12,0.1
ORD502921,2024-12-15,C101075,South,Home & Kitchen,Ceramic Mug Set,3,37.02,0.1
ORD501782,2024-06-09,C101306,East,Home & Kitchen,LED Desk Lamp,1,37.96,0.0
ORD500798,2024-03-12,C101370,North,Electronics,Laptop Stand,1,40.02,0.0
ORD502276,2024-12-19,C102247,West,Apparel,Hoodie,1,46.67,0.1
ORD503790,2024-11-24,C102327,North,Apparel,Denim Jacket,4,90.19,0.15
ORD501746,2024-02-05,C102024,East,Beauty,Lip Balm Trio,4,18.23,0.2
ORD500929,2024-07-24,C101066,South,Electronics,Smart Watch,1,184.03,0.0
ORD502016,2024-10-26,C102191,East,Sports & Outdoors,Resistance Bands,3,33.09,0.0
ORD504220,2024-11-04,C100993,North,Home & Kitchen,Cast Iron Pan,2,50.75,0.2
ORD505099,2024-10-11,C102363,Central,Sports & Outdoors,Trekking Poles,1,75.04,0.0
ORD501355,2024-04-25,C101134,Central,Home & Kitchen,Chef's Knife,3,69.21,0.0
ORD504749,2024-03-15,C101690,West,Sports & Outdoors,Camping Lantern,1,41.47,0.0
ORD504459,2024-06-05,C100585,West,Apparel,Cotton T-Shirt,2,25.03,0.0
ORD500953,2024-10-17,C101279,East,Sports & Outdoors,Trekking Poles,4,73.59,0.0
ORD501125,2024-03-31,C100512,North,electronics,Smart Watch,1,180.8,0.0
ORD500915,2024-06-30,C100707,West,Electronics,USB-C Charger,4,27.52,0.0
ORD502825,2024-02-19,C102598,Central,Electronics,Bluetooth Speaker,4,57.95,0.0
ORD500979,2024-11-14,C100121,West,Apparel,Hoodie,1,44.53,0.15
ORD502573,2024-10-26,C101600,Central,Apparel,Cotton T-Shirt,4,21.39,0.0
ORD504606,2024-01-22,C100044,West,Beauty,Sheet Mask Pack,4,20.1,0.0
ORD504230,2024-02-09,C101974,North,Apparel,Cotton T-Shirt,3,22.97,0.0
ORD504377,2024-03-09,C101046,North,Electronics,Wireless Earbuds,1,81.47,0.0
ORD503457,2024-07-27,C101275,South,Electronics,Smart Watch,1,190.55,0.0
ORD501627,2024-05-16,C100583,South,ELECTRONICS,Smart Watch,4,196.2,0.0
ORD500285,2024-07-11,C100400,South,Beauty,Lip Balm Trio,2,15.62,0.15
ORD501901,2024-06-25,C102289,South,  Home & Kitchen ,Cast Iron Pan,1,48.41,0.0
ORD505140,2024-04-03,C101407,North,Electronics,Smart Watch,1,184.05,0.0
ORD501086,2024-11-10,C100326,West,Electronics,USB-C Charger,2,,0.2
ORD501457,2024-06-08,C101757,Central,Home & Kitchen,Cast Iron Pan,1,58.4,0.0
ORD503624,2024-11-11,C101243,North,Home & Kitchen,Storage Containers,1,30.3,0.15
ORD504588,2024-05-31,C101301,East,Home & Kitchen,Storage Containers,1,30.26,0.0
ORD502605,2024-10-17,C101600,Central,Apparel,Denim Jacket,3,88.34,0.0
ORD502453,2024-11-23,C102126,South,Electronics,Bluetooth Speaker,1,62.92,0.1
ORD500370,2024-02-24,C100827,North,Home & Kitchen,LED Desk Lamp,1,37.61,0.0
ORD500054,2024-06-20,C101517,Central,Apparel,Running Socks,1,13.81,0.0
ORD501776,2024-10-04,C101688,East,Electronics,Bluetooth Speaker,2,58.3,0.0
ORD502513,2024-12-03,C101248,Central,Home & Kitchen,Cast Iron Pan,2,58.96,0.0
ORD500171,2024-02-14,C100191,South,Beauty,Shampoo Bar,4,11.91,0.0
ORD503655,2024-11-04,C100672,Central,Home & Kitchen,Storage Containers,2,32.4,0.1
ORD504312,2024-03-09,C101935,North,Apparel,Running Socks,2,14.49,0.0
ORD503087,2024-12-05,C101999,East,Beauty,Hand Cream,2,18.18,0.0
ORD504454,2024-11-26,C102074,South,Home & Kitchen,LED Desk Lamp,1,37.12,0.0
ORD502738,2024-04-29,C101342,East,Electronics,USB-C Charger,1,26.95,0.0
ORD503702,2024-08-02,C101397,Central,Electronics,Bluetooth Speaker,1,59.22,0.0
ORD502320,2024-08-23,C101539,East,Apparel,Baseball Cap,3,23.57,0.0
ORD501015,2024-01-29,C102149,North,Home & Kitchen,Storage Containers,1,29.19,0.0
ORD500596,2024-09-11,C101046,North,Electronics,Smart Watch,1,171.3,0.0
ORD501334,2024-02-15,C100418,North,Electronics,Bluetooth Speaker,1,59.11,0.0
ORD504553,2024-01-03,C102209,North,Beauty,Lip Balm Trio,4,16.01,0.0
ORD500250,2024-02-23,C101575,North,Sports & Outdoors,Camping Lantern,1,45.02,0.2
ORD500950,2024-04-17,C102439,West,Home & Kitchen,Ceramic Mug Set,1,36.65,0.1
ORD501545,2024-11-13,C101147,West,Beauty,Sheet Mask Pack,3,21.95,0.1
ORD502039,2024-07-20,C102256,,Electronics,USB-C Charger,1,23.22,0.0
ORD501712,2024-11-21,C101096,North,Sports & Outdoors,Camping Lantern,2,47.69,0.2
ORD502463,2024-04-25,C100153,East,Electronics,Smart Watch,2,189.72,0.0
ORD503546,2024-11-21,C102281,North,Beauty,Lip Balm Trio,2,15.23,0.15
ORD503504,2024-08-27,C100555,North,Beauty,Face Serum,1,45.36,0.1
ORD500328,2024-09-04,C101306,East,Electronics,Smart Watch,3,187.79,0.0
ORD501646,2024-11-04,C101135,,Apparel,Running Socks,4,15.64,0.1
ORD501895,2024-03-17,C102579,Central,  Apparel ,Running Socks,1,13.51,0.0
ORD500193,2024-09-28,C101923,South,Electronics,Laptop Stand,-2,40.32,0.0
ORD502691,2024-10-10,C102069,East,Electronics,Laptop Stand,2,43.07,0.0
ORD503037,2024-06-14,C100763,North,Apparel,Denim Jacket,3,89.97,0.0
ORD502556,2024-09-29,C102273,Central,Apparel,Denim Jacket,1,81.32,0.0
ORD502022,2024-11-15,C100448,North,Home & Kitchen,LED Desk Lamp,4,42.59,0.1
ORD500152,2024-01-16,C100752,South,Apparel,Cotton T-Shirt,4,20.5,0.0
ORD501497,2024-09-07,C100445,West,Apparel,Cotton T-Shirt,1,22.97,0.0
ORD501985,2024-09-11,C101118,South,Beauty,Face Serum,2,43.48,0.1
ORD500831,2024-06-06,C102163,East,Electronics,Wireless Earbuds,1,74.31,0.0
ORD501329,2024-11-17,C100438,West,Apparel,Hoodie,1,45.07,0.0
ORD503438,2024-04-03,C101648,Central,Apparel,Cotton T-Shirt,3,21.53,0.0
ORD504111,2024-04-06,C100549,East,Electronics,Bluetooth Speaker,2,53.12,0.0
ORD501136,2024-03-15,C102158,South,Home & Kitchen,Ceramic Mug Set,1,35.89,0.0
ORD502017,2024-02-11,C101644,North,Home & Kitchen,Cast Iron Pan,1,54.28,0.0
ORD505088,2024-08-25,C101538,West,Electronics,Laptop Stand,3,40.57,0.0
ORD503036,2024-10-21,C102101,North,Apparel,Hoodie,1,43.3,0.0
ORD502029,2024-03-08,C102077,North,Apparel,Baseball Cap,1,25.87,0.0
ORD502805,2024-12-27,C101984,East,HOME & KITCHEN,LED Desk Lamp,1,40.51,0.25
ORD503260,2024-03-05,C102157,South,Electronics,Laptop Stand,1,42.48,0.2
ORD501701,2024-08-27,C100208,North,Electronics,Bluetooth Speaker,2,63.22,0.1
ORD503118,2024-02-22,C101674,West,Electronics,Laptop Stand,2,41.64,0.0
ORD500313,2024-10-10,C101191,South,Sports & Outdoors,Water Bottle,3,28.35,0.0
ORD503872,2024-07-28,C101067,West,Beauty,Shampoo Bar,2,11.37,0.0
ORD504630,2024-08-18,C101461,East,Electronics,Laptop Stand,4,42.11,0.0
ORD505183,2024-02-10,C101991,West,Apparel,Running Socks,2,13.26,0.0
ORD500221,2024-12-12,C101333,Central,Apparel,Cotton T-Shirt,2,21.85,0.1
ORD504062,2024-08-08,C102435,Central,Apparel,Hoodie,1,49.0,0.1
ORD503096,2024-03-19,C100048,West,Apparel,Baseball Cap,1,21.99,0.2
ORD502629,2024-03-11,C101927,West,Home & Kitchen,LED Desk Lamp,1,39.19,0.0
ORD505137,2024-03-12,C100527,Central,Sports & Outdoors,Yoga Mat,1,38.39,0.0
ORD501310,2024-07-01,C100555,North,Sports & Outdoors,Water Bottle,3,26.34,0.0
ORD503687,2024-07-31,C101111,East,  Electronics ,Smart Watch,1,180.74,0.0
ORD502117,2024-06-08,C100446,Central,Sports & Outdoors,Camping Lantern,1,42.13,0.1
ORD504637,2024-03-31,C100984,North,Apparel,Baseball Cap,4,25.33,0.0
ORD500799,2024-06-18,C100705,,Electronics,USB-C Charger,1,23.94,0.0
ORD501344,2024-02-22,C100476,East,Apparel,Denim Jacket,1,91.56,0.0
ORD500582,2024-12-18,C102259,East,Apparel,Hoodie,1,44.56,0.1
ORD504530,2024-03-27,C101946,North,Apparel,Baseball Cap,1,24.58,0.0
ORD502138,2024-05-16,C102363,Central,Home & Kitchen,Ceramic Mug Set,4,34.66,0.0
ORD502724,2024-10-06,C100197,Central,Beauty,Lip Balm Trio,1,15.05,0.0
ORD501881,2024-10-28,C101054,South,Electronics,Bluetooth Speaker,3,60.69,0.0
ORD502722,2024-12-19,C100452,West,Sports & Outdoors,Camping Lantern,2,42.17,0.1
ORD504783,2024-06-29,C100729,,Electronics,Bluetooth Speaker,1,72.13,0.0
ORD502296,2024-12-12,C102074,South,Apparel,Hoodie,1,48.79,0.2
ORD500706,2024-06-11,C100189,South,Home & Kitchen,Cast Iron Pan,1,54.48,0.0
ORD501521,2024-08-01,C100746,South,Apparel,Cotton T-Shirt,1,21.46,0.0
ORD500676,2024-10-16,C100811,North,Apparel,Denim Jacket,-1,99.36,0.0
ORD503194,2024-10-02,C101561,East,Electronics,USB-C Charger,1,26.59,0.0
ORD500183,2024-05-28,C102070,Central,Electronics,Bluetooth Speaker,4,56.8,0.0
ORD502906,2024-12-23,C100058,North,Beauty,Face Serum,2,42.78,0.1
ORD502541,2024-10-14,C101466,East,Home & Kitchen,Chef's Knife,2,68.19,0.0
ORD503242,2024-08-29,C100155,West,Electronics,Bluetooth Speaker,3,60.91,0.1
ORD500917,2024-08-11,C100466,West,Sports & Outdoors,Trekking Poles,1,72.08,0.0
ORD500665,2024-01-23,C102008,North,Electronics,USB-C Charger,2,24.68,0.0
ORD500651,2024-09-08,C101245,South,Sports & Outdoors,Yoga Mat,3,40.64,0.0
ORD502600,2024-11-04,C100887,North,Home & Kitchen,Storage Containers,2,29.66,0.2
ORD501871,2024-10-10,C101222,Central,Beauty,Shampoo Bar,1,12.22,0.0
ORD504001,2024-10-25,C101680,West,Home & Kitchen,Cast Iron Pan,1,59.66,0.0
ORD501788,2024-06-04,C101926,South,Sports & Outdoors,Water Bottle,1,29.03,0.0
ORD504825,2024-07-29,C101024,West,Apparel,Running Socks,1,14.34,0.0
ORD502421,2024-11-24,C102159,North,Electronics,Bluetooth Speaker,4,53.52,0.1
ORD504842,2024-05-18,C101006,Central,Electronics,USB-C Charger,1,24.51,0.0
ORD502811,2024-07-25,C102442,,Electronics,Smart Watch,1,181.32,0.0
ORD501790,2024-03-01,C100130,North,Home & Kitchen,Cast Iron Pan,-2,58.13,0.0
ORD502502,2024-10-30,C101479,East,Sports & Outdoors,Trekking Poles,1,71.48,0.0
ORD504302,2024-04-17,C100197,Central,Apparel,Hoodie,3,47.19,0.15
ORD504264,2024-11-20,C102444,East,Apparel,Running Socks,2,13.73,0.2
ORD500229,2024-05-17,C100551,,Apparel,Hoodie,4,47.94,0.0
ORD504887,2024-12-08,C101470,Central,Apparel,Denim Jacket,2,96.02,0.1
ORD501769,2024-03-01,C100197,Central,Home & Kitchen,Ceramic Mug Set,2,31.38,0.0
ORD503396,2024-04-27,C101131,East,Home & Kitchen,Storage Containers,1,28.52,0.0
ORD504594,2024-08-07,C102239,East,Electronics,Wireless Earbuds,1,82.67,0.1
ORD501323,2024-12-24,C100796,North,Home & Kitchen,LED Desk Lamp,1,41.39,0.0
ORD504142,2024-07-26,C100558,East,Electronics,Bluetooth Speaker,4,63.13,0.2
ORD502269,2024-01-23,C102191,East,Sports & Outdoors,Trekking Poles,1,74.41,0.2
ORD501208,2024-12-30,C101191,South,Home & Kitchen,Chef's Knife,3,67.04,0.0
ORD504734,2024-06-06,C100376,Central,Electronics,Wireless Earbuds,1,79.67,0.1
ORD502258,2024-07-14,C100051,North,Sports & Outdoors,Camping Lantern,1,43.86,0.2
ORD500739,2024-03-13,C100446,Central,Apparel,Cotton T-Shirt,4,21.51,0.1
ORD502498,2024-04-20,C102013,East,Sports & Outdoors,Camping Lantern,1,40.11,0.0
ORD503455,2024-01-20,C102457,North,Home & Kitchen,LED Desk Lamp,1,43.82,0.2
ORD500594,2024-08-23,C102405,South,Beauty,Hand Cream,2,20.35,0.0
ORD501530,2024-09-23,C100366,West,Electronics,USB-C Charger,3,24.02,0.0
ORD502287,2024-10-08,C100322,South,beauty,Shampoo Bar,2,12.64,0.0
ORD502450,2024-04-28,C100384,South,Electronics,USB-C Charger,1,24.84,0.0
ORD504288,2024-09-22,C100915,Central,Apparel,Running Socks,3,13.16,0.1
ORD502635,2024-05-10,C100958,East,Electronics,Smart Watch,1,209.51,0.0
ORD504849,2024-11-30,C101862,Central,Home & Kitchen,Cast Iron Pan,1,57.3,0.1
ORD501118,2024-10-03,C100841,West,electronics,Wireless Earbuds,2,79.21,0.0
ORD504020,2024-07-25,C101250,North,Home & Kitchen,Chef's Knife,2,70.4,0.0
ORD504411,2024-02-22,C101757,Central,Sports & Outdoors,Resistance Bands,1,32.9,0.0
ORD503129,2024-10-19,C100314,South,Sports & Outdoors,Camping Lantern,2,44.86,0.0
ORD502631,2024-10-02,C101356,East,Sports & Outdoors,Resistance Bands,2,31.76,0.0
ORD501483,2024-08-10,C101075,South,Home & Kitchen,Ceramic Mug Set,2,34.81,0.0
ORD502894,2024-04-15,C101054,South,Home & Kitchen,Cast Iron Pan,1,52.89,0.0
ORD501235,2024-09-05,C102062,East,Home & Kitchen,Ceramic Mug Set,2,33.23,0.0
ORD504782,2024-09-24,C102054,South,Electronics,Smart Watch,4,188.7,0.0
ORD501166,2024-06-22,C101695,East,Home & Kitchen,LED Desk Lamp,2,43.29,0.0
ORD501662,2024-04-22,C100744,East,Beauty,Shampoo Bar,1,12.37,0.0
